timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1725178590240,231,GetReqres,200,OK,Konfigurasi beban 1-10,text,true,,1937,159,13,13,https://reqres.in/api/users?page=2,231,0,130
1725178590300,201,GetReqres,200,OK,Konfigurasi beban 1-11,text,true,,1937,159,14,14,https://reqres.in/api/users?page=2,201,0,173
1725178590361,141,GetReqres,200,OK,Konfigurasi beban 1-12,text,true,,1937,159,14,14,https://reqres.in/api/users?page=2,141,0,112
1725178590191,410,PostReqres,201,Created,Konfigurasi beban 1-8,text,true,,925,223,16,16,https://reqres.in/api/users,410,0,0
1725178590137,464,PostReqres,201,Created,Konfigurasi beban 1-7,text,true,,926,223,16,16,https://reqres.in/api/users,464,0,0
1725178590421,180,GetReqres,200,OK,Konfigurasi beban 1-13,text,true,,1941,159,16,16,https://reqres.in/api/users?page=2,180,0,75
1725178590210,392,DeleteReqres,204,No Content,Konfigurasi beban 1-1,,true,,796,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178590249,425,PostReqres,201,Created,Konfigurasi beban 1-9,text,true,,926,223,16,16,https://reqres.in/api/users,425,0,0
1725178590113,561,PostReqres,201,Created,Konfigurasi beban 1-6,text,true,,926,223,16,16,https://reqres.in/api/users,561,0,0
1725178590481,193,GetReqres,200,OK,Konfigurasi beban 1-14,text,true,,1929,159,16,16,https://reqres.in/api/users?page=2,193,0,122
1725178590540,134,GetReqres,200,OK,Konfigurasi beban 1-15,text,true,,1931,159,16,16,https://reqres.in/api/users?page=2,134,0,82
1725178590600,108,GetReqres,200,OK,Konfigurasi beban 1-16,text,true,,1941,159,16,16,https://reqres.in/api/users?page=2,108,0,76
1725178590368,369,DeleteReqres,204,No Content,Konfigurasi beban 1-2,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178590370,408,DeleteReqres,204,No Content,Konfigurasi beban 1-3,,true,,796,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178590661,117,GetReqres,200,OK,Konfigurasi beban 1-17,text,true,,1929,159,16,16,https://reqres.in/api/users?page=2,117,0,49
1725178590722,112,GetReqres,200,OK,Konfigurasi beban 1-18,text,true,,1937,159,16,16,https://reqres.in/api/users?page=2,111,0,80
1725178590472,370,PostReqres,201,Created,Konfigurasi beban 1-10,text,true,,926,223,17,17,https://reqres.in/api/users,370,0,0
1725178590472,373,DeleteReqres,204,No Content,Konfigurasi beban 1-5,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178590780,75,GetReqres,200,OK,Konfigurasi beban 1-19,text,true,,1929,159,16,16,https://reqres.in/api/users?page=2,75,0,43
1725178590501,381,PostReqres,201,Created,Konfigurasi beban 1-11,text,true,,926,223,16,16,https://reqres.in/api/users,381,0,0
1725178590503,379,PostReqres,201,Created,Konfigurasi beban 1-12,text,true,,926,223,16,16,https://reqres.in/api/users,379,0,0
1725178590370,540,DeleteReqres,204,No Content,Konfigurasi beban 1-4,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178590839,93,GetReqres,200,OK,Konfigurasi beban 1-20,text,true,,1933,159,16,16,https://reqres.in/api/users?page=2,93,0,66
1725178590902,71,GetReqres,200,OK,Konfigurasi beban 1-21,text,true,,1933,159,17,17,https://reqres.in/api/users?page=2,71,0,45
1725178590601,385,PostReqres,201,Created,Konfigurasi beban 1-13,text,true,,926,223,17,17,https://reqres.in/api/users,385,0,0
1725178590601,398,DeleteReqres,204,No Content,Konfigurasi beban 1-7,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178590601,401,DeleteReqres,204,No Content,Konfigurasi beban 1-8,,true,,796,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178590674,374,DeleteReqres,204,No Content,Konfigurasi beban 1-9,,true,,796,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178590962,88,GetReqres,200,OK,Konfigurasi beban 1-22,text,true,,1940,159,15,15,https://reqres.in/api/users?page=2,88,0,54
1725178590674,378,DeleteReqres,204,No Content,Konfigurasi beban 1-6,,true,,796,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178590674,418,PostReqres,201,Created,Konfigurasi beban 1-14,text,true,,926,223,15,15,https://reqres.in/api/users,418,0,0
1725178590709,383,PostReqres,201,Created,Konfigurasi beban 1-16,text,true,,926,223,15,15,https://reqres.in/api/users,383,0,0
1725178590779,428,PostReqres,201,Created,Konfigurasi beban 1-17,text,true,,926,223,17,17,https://reqres.in/api/users,428,0,0
1725178591022,185,GetReqres,200,OK,Konfigurasi beban 1-23,text,true,,1941,159,17,17,https://reqres.in/api/users?page=2,185,0,65
1725178590842,369,DeleteReqres,204,No Content,Konfigurasi beban 1-10,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178590856,433,PostReqres,201,Created,Konfigurasi beban 1-19,text,true,,926,223,17,17,https://reqres.in/api/users,433,0,0
1725178590674,616,PostReqres,201,Created,Konfigurasi beban 1-15,text,true,,926,223,17,17,https://reqres.in/api/users,616,0,0
1725178591140,180,GetReqres,200,OK,Konfigurasi beban 1-25,text,true,,1940,159,18,18,https://reqres.in/api/users?page=2,180,0,151
1725178591080,243,GetReqres,200,OK,Konfigurasi beban 1-24,text,true,,1941,159,18,18,https://reqres.in/api/users?page=2,243,0,211
1725178590932,462,PostReqres,201,Created,Konfigurasi beban 1-20,text,true,,926,223,19,19,https://reqres.in/api/users,462,0,0
1725178590988,407,DeleteReqres,204,No Content,Konfigurasi beban 1-13,,true,,796,176,19,19,https://reqres.in/api/users/2,0,0,0
1725178590834,561,PostReqres,201,Created,Konfigurasi beban 1-18,text,true,,926,223,19,19,https://reqres.in/api/users,561,0,0
1725178590974,421,PostReqres,201,Created,Konfigurasi beban 1-21,text,true,,926,223,19,19,https://reqres.in/api/users,421,0,0
1725178591199,196,GetReqres,200,OK,Konfigurasi beban 1-26,text,true,,1937,159,19,19,https://reqres.in/api/users?page=2,196,0,114
1725178591260,135,GetReqres,200,OK,Konfigurasi beban 1-27,text,true,,1929,159,19,19,https://reqres.in/api/users?page=2,135,0,52
1725178590882,518,DeleteReqres,204,No Content,Konfigurasi beban 1-11,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178590882,552,DeleteReqres,204,No Content,Konfigurasi beban 1-12,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178591320,178,GetReqres,200,OK,Konfigurasi beban 1-28,text,true,,1929,159,17,17,https://reqres.in/api/users?page=2,178,0,96
1725178591092,406,DeleteReqres,204,No Content,Konfigurasi beban 1-14,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178591092,406,DeleteReqres,204,No Content,Konfigurasi beban 1-16,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178591380,118,GetReqres,200,OK,Konfigurasi beban 1-29,text,true,,1929,159,17,17,https://reqres.in/api/users?page=2,118,0,46
1725178591439,118,GetReqres,200,OK,Konfigurasi beban 1-30,text,true,,1941,159,16,16,https://reqres.in/api/users?page=2,117,0,83
1725178591208,392,PostReqres,201,Created,Konfigurasi beban 1-23,text,true,,926,223,17,17,https://reqres.in/api/users,392,0,0
1725178591208,392,DeleteReqres,204,No Content,Konfigurasi beban 1-17,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178591050,550,PostReqres,201,Created,Konfigurasi beban 1-22,text,true,,926,223,17,17,https://reqres.in/api/users,550,0,0
1725178591500,100,GetReqres,200,OK,Konfigurasi beban 1-31,text,true,,1929,159,17,17,https://reqres.in/api/users?page=2,100,0,45
1725178591561,86,GetReqres,200,OK,Konfigurasi beban 1-32,text,true,,1933,159,17,17,https://reqres.in/api/users?page=2,86,0,61
1725178591290,369,DeleteReqres,204,No Content,Konfigurasi beban 1-15,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178591290,379,DeleteReqres,204,No Content,Konfigurasi beban 1-19,,true,,796,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178591320,383,PostReqres,201,Created,Konfigurasi beban 1-25,text,true,,926,223,16,16,https://reqres.in/api/users,383,0,0
1725178591621,82,GetReqres,200,OK,Konfigurasi beban 1-33,text,true,,1933,159,16,16,https://reqres.in/api/users?page=2,82,0,45
1725178591681,74,GetReqres,200,OK,Konfigurasi beban 1-34,text,true,,1933,159,17,17,https://reqres.in/api/users?page=2,74,0,47
1725178591395,371,DeleteReqres,204,No Content,Konfigurasi beban 1-18,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178591396,374,PostReqres,201,Created,Konfigurasi beban 1-27,text,true,,926,223,16,16,https://reqres.in/api/users,374,0,0
1725178591395,381,DeleteReqres,204,No Content,Konfigurasi beban 1-21,,true,,796,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178591739,98,GetReqres,200,OK,Konfigurasi beban 1-35,text,true,,1933,159,16,16,https://reqres.in/api/users?page=2,98,0,39
1725178591323,523,PostReqres,201,Created,Konfigurasi beban 1-24,text,true,,926,223,16,16,https://reqres.in/api/users,523,0,0
1725178591498,376,PostReqres,201,Created,Konfigurasi beban 1-29,text,true,,926,223,17,17,https://reqres.in/api/users,376,0,0
1725178591799,96,GetReqres,200,OK,Konfigurasi beban 1-36,text,true,,1933,159,17,17,https://reqres.in/api/users?page=2,96,0,61
1725178591394,513,DeleteReqres,204,No Content,Konfigurasi beban 1-20,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178591396,519,PostReqres,201,Created,Konfigurasi beban 1-26,text,true,,926,223,16,16,https://reqres.in/api/users,519,0,0
1725178591600,412,DeleteReqres,204,No Content,Konfigurasi beban 1-22,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178591558,454,PostReqres,201,Created,Konfigurasi beban 1-30,text,true,,926,223,18,18,https://reqres.in/api/users,454,0,0
1725178591860,152,GetReqres,200,OK,Konfigurasi beban 1-37,text,true,,1941,159,18,18,https://reqres.in/api/users?page=2,152,0,45
1725178591703,412,DeleteReqres,204,No Content,Konfigurasi beban 1-25,,true,,796,176,19,19,https://reqres.in/api/users/2,0,0,0
1725178591498,617,PostReqres,201,Created,Konfigurasi beban 1-28,text,true,,926,223,19,19,https://reqres.in/api/users,617,0,0
1725178591703,412,PostReqres,201,Created,Konfigurasi beban 1-33,text,true,,925,223,19,19,https://reqres.in/api/users,412,0,0
1725178591648,467,PostReqres,201,Created,Konfigurasi beban 1-32,text,true,,926,223,19,19,https://reqres.in/api/users,467,0,0
1725178591920,195,GetReqres,200,OK,Konfigurasi beban 1-38,text,true,,1933,159,19,19,https://reqres.in/api/users?page=2,195,0,122
1725178591600,524,DeleteReqres,204,No Content,Konfigurasi beban 1-23,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178591600,524,PostReqres,201,Created,Konfigurasi beban 1-31,text,true,,926,223,18,18,https://reqres.in/api/users,524,0,0
1725178591980,164,GetReqres,200,OK,Konfigurasi beban 1-39,text,true,,1933,159,17,17,https://reqres.in/api/users?page=2,164,0,137
1725178591837,377,PostReqres,201,Created,Konfigurasi beban 1-35,text,true,,926,223,18,18,https://reqres.in/api/users,377,0,0
1725178591770,444,DeleteReqres,204,No Content,Konfigurasi beban 1-27,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178592041,173,GetReqres,200,OK,Konfigurasi beban 1-40,text,true,,1937,159,18,18,https://reqres.in/api/users?page=2,173,0,94
1725178592098,116,GetReqres,200,OK,Konfigurasi beban 1-41,text,true,,1941,159,18,18,https://reqres.in/api/users?page=2,116,0,37
1725178591846,402,DeleteReqres,204,No Content,Konfigurasi beban 1-24,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178592160,110,GetReqres,200,OK,Konfigurasi beban 1-42,text,true,,1933,159,17,17,https://reqres.in/api/users?page=2,110,0,78
1725178591755,564,PostReqres,201,Created,Konfigurasi beban 1-34,text,true,,926,223,18,18,https://reqres.in/api/users,564,0,0
1725178591915,404,DeleteReqres,204,No Content,Konfigurasi beban 1-26,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178591895,424,PostReqres,201,Created,Konfigurasi beban 1-36,text,true,,926,223,18,18,https://reqres.in/api/users,424,0,0
1725178592218,101,GetReqres,200,OK,Konfigurasi beban 1-43,text,true,,1937,159,18,18,https://reqres.in/api/users?page=2,101,0,41
1725178592278,93,GetReqres,200,OK,Konfigurasi beban 1-44,text,true,,1937,159,18,18,https://reqres.in/api/users?page=2,93,0,65
1725178591874,518,DeleteReqres,204,No Content,Konfigurasi beban 1-29,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178592012,437,DeleteReqres,204,No Content,Konfigurasi beban 1-30,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178592012,437,PostReqres,201,Created,Konfigurasi beban 1-37,text,true,,925,223,18,18,https://reqres.in/api/users,437,0,0
1725178592339,110,GetReqres,200,OK,Konfigurasi beban 1-45,text,true,,1929,159,18,18,https://reqres.in/api/users?page=2,110,0,41
1725178592115,378,DeleteReqres,204,No Content,Konfigurasi beban 1-28,,true,,796,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178592116,377,PostReqres,201,Created,Konfigurasi beban 1-38,text,true,,926,223,18,18,https://reqres.in/api/users,377,0,0
1725178592115,394,DeleteReqres,204,No Content,Konfigurasi beban 1-33,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178592145,382,PostReqres,201,Created,Konfigurasi beban 1-39,text,true,,925,223,17,17,https://reqres.in/api/users,382,0,0
1725178592115,412,DeleteReqres,204,No Content,Konfigurasi beban 1-32,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178592125,402,DeleteReqres,204,No Content,Konfigurasi beban 1-31,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178592460,71,GetReqres,200,OK,Konfigurasi beban 1-47,text,true,,1941,159,15,15,https://reqres.in/api/users?page=2,71,0,41
1725178592400,136,GetReqres,200,OK,Konfigurasi beban 1-46,text,true,,1937,159,15,15,https://reqres.in/api/users?page=2,136,0,74
1725178592215,411,PostReqres,201,Created,Konfigurasi beban 1-40,text,true,,926,223,16,16,https://reqres.in/api/users,411,0,0
1725178592518,108,GetReqres,200,OK,Konfigurasi beban 1-48,text,true,,1941,159,16,16,https://reqres.in/api/users?page=2,108,0,49
1725178592319,413,PostReqres,201,Created,Konfigurasi beban 1-43,text,true,,926,223,17,17,https://reqres.in/api/users,413,0,0
1725178592271,461,PostReqres,201,Created,Konfigurasi beban 1-42,text,true,,926,223,17,17,https://reqres.in/api/users,461,0,0
1725178592319,413,DeleteReqres,204,No Content,Konfigurasi beban 1-36,,true,,796,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178592215,521,PostReqres,201,Created,Konfigurasi beban 1-41,text,true,,926,223,16,16,https://reqres.in/api/users,521,0,0
1725178592215,531,DeleteReqres,204,No Content,Konfigurasi beban 1-35,,true,,796,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178592372,380,PostReqres,201,Created,Konfigurasi beban 1-44,text,true,,926,223,15,15,https://reqres.in/api/users,380,0,0
1725178592450,486,PostReqres,201,Created,Konfigurasi beban 1-45,text,true,,926,223,15,15,https://reqres.in/api/users,486,0,0
1725178592531,405,PostReqres,201,Created,Konfigurasi beban 1-47,text,true,,926,223,15,15,https://reqres.in/api/users,405,0,0
1725178592494,441,DeleteReqres,204,No Content,Konfigurasi beban 1-38,,true,,796,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178592319,616,DeleteReqres,204,No Content,Konfigurasi beban 1-34,,true,,796,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178592528,407,DeleteReqres,204,No Content,Konfigurasi beban 1-39,,true,,796,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178592537,399,PostReqres,201,Created,Konfigurasi beban 1-46,text,true,,926,223,15,15,https://reqres.in/api/users,399,0,0
1725178592450,485,DeleteReqres,204,No Content,Konfigurasi beban 1-37,,true,,796,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178592578,358,GetReqres,200,OK,Konfigurasi beban 1-49,text,true,,1933,159,15,15,https://reqres.in/api/users?page=2,358,0,156
1725178592639,326,GetReqres,200,OK,Konfigurasi beban 1-50,text,true,,1933,159,11,11,https://reqres.in/api/users?page=2,326,0,299
1725178592627,411,DeleteReqres,204,No Content,Konfigurasi beban 1-40,,true,,800,176,11,11,https://reqres.in/api/users/2,0,0,0
1725178592627,411,PostReqres,201,Created,Konfigurasi beban 1-48,text,true,,930,223,11,11,https://reqres.in/api/users,411,0,0
1725178592733,366,DeleteReqres,204,No Content,Konfigurasi beban 1-43,,true,,800,176,10,10,https://reqres.in/api/users/2,0,0,0
1725178592753,410,DeleteReqres,204,No Content,Konfigurasi beban 1-44,,true,,800,176,9,9,https://reqres.in/api/users/2,0,0,0
1725178592733,430,DeleteReqres,204,No Content,Konfigurasi beban 1-42,,true,,800,176,9,9,https://reqres.in/api/users/2,0,0,0
1725178592737,513,DeleteReqres,204,No Content,Konfigurasi beban 1-41,,true,,800,176,7,7,https://reqres.in/api/users/2,0,0,0
1725178592936,370,DeleteReqres,204,No Content,Konfigurasi beban 1-46,,true,,800,176,6,6,https://reqres.in/api/users/2,0,0,0
1725178592936,372,DeleteReqres,204,No Content,Konfigurasi beban 1-45,,true,,800,176,5,5,https://reqres.in/api/users/2,0,0,0
1725178592936,373,PostReqres,201,Created,Konfigurasi beban 1-49,text,true,,929,223,4,4,https://reqres.in/api/users,373,0,0
1725178592936,400,DeleteReqres,204,No Content,Konfigurasi beban 1-47,,true,,800,176,4,4,https://reqres.in/api/users/2,0,0,0
1725178592966,371,PostReqres,201,Created,Konfigurasi beban 1-50,text,true,,930,223,3,3,https://reqres.in/api/users,371,0,0
1725178593038,525,DeleteReqres,204,No Content,Konfigurasi beban 1-48,,true,,800,176,3,3,https://reqres.in/api/users/2,0,0,0
1725178593309,454,DeleteReqres,204,No Content,Konfigurasi beban 1-49,,true,,800,176,2,2,https://reqres.in/api/users/2,0,0,0
1725178593337,431,DeleteReqres,204,No Content,Konfigurasi beban 1-50,,true,,800,176,1,1,https://reqres.in/api/users/2,0,0,0
1725178636776,112,GetReqres,200,OK,Konfigurasi beban 1-1,text,true,,1941,159,2,2,https://reqres.in/api/users?page=2,112,0,76
1725178636836,76,GetReqres,200,OK,Konfigurasi beban 1-2,text,true,,1937,159,3,3,https://reqres.in/api/users?page=2,76,0,46
1725178636896,83,GetReqres,200,OK,Konfigurasi beban 1-3,text,true,,1933,159,4,4,https://reqres.in/api/users?page=2,83,0,53
1725178636956,60,GetReqres,200,OK,Konfigurasi beban 1-4,text,true,,1933,159,5,5,https://reqres.in/api/users?page=2,60,0,37
1725178637016,76,GetReqres,200,OK,Konfigurasi beban 1-5,text,true,,1931,159,6,6,https://reqres.in/api/users?page=2,76,0,46
1725178637077,74,GetReqres,200,OK,Konfigurasi beban 1-6,text,true,,1931,159,7,7,https://reqres.in/api/users?page=2,74,0,44
1725178637137,80,GetReqres,200,OK,Konfigurasi beban 1-7,text,true,,1929,159,8,8,https://reqres.in/api/users?page=2,80,0,48
1725178636889,376,PostReqres,201,Created,Konfigurasi beban 1-1,text,true,,942,223,9,9,https://reqres.in/api/users,376,0,0
1725178637197,81,GetReqres,200,OK,Konfigurasi beban 1-8,text,true,,1941,159,9,9,https://reqres.in/api/users?page=2,81,0,49
1725178636980,382,PostReqres,201,Created,Konfigurasi beban 1-3,text,true,,942,223,10,10,https://reqres.in/api/users,382,0,0
1725178637257,105,GetReqres,200,OK,Konfigurasi beban 1-9,text,true,,1937,159,10,10,https://reqres.in/api/users?page=2,105,0,44
1725178637017,377,PostReqres,201,Created,Konfigurasi beban 1-4,text,true,,941,223,11,11,https://reqres.in/api/users,377,0,0
1725178637317,98,GetReqres,200,OK,Konfigurasi beban 1-10,text,true,,1929,159,11,11,https://reqres.in/api/users?page=2,98,0,70
1725178637377,68,GetReqres,200,OK,Konfigurasi beban 1-11,text,true,,1941,159,12,12,https://reqres.in/api/users?page=2,68,0,41
1725178636913,558,PostReqres,201,Created,Konfigurasi beban 1-2,text,true,,941,223,12,12,https://reqres.in/api/users,558,0,0
1725178637092,379,PostReqres,201,Created,Konfigurasi beban 1-5,text,true,,942,223,12,12,https://reqres.in/api/users,379,0,0
1725178637436,72,GetReqres,200,OK,Konfigurasi beban 1-12,text,true,,1933,159,13,13,https://reqres.in/api/users?page=2,72,0,45
1725178637151,412,PostReqres,201,Created,Konfigurasi beban 1-6,text,true,,942,223,14,14,https://reqres.in/api/users,412,0,0
1725178637496,70,GetReqres,200,OK,Konfigurasi beban 1-13,text,true,,1931,159,14,14,https://reqres.in/api/users?page=2,70,0,39
1725178637217,384,PostReqres,201,Created,Konfigurasi beban 1-7,text,true,,942,223,14,14,https://reqres.in/api/users,384,0,0
1725178637556,68,GetReqres,200,OK,Konfigurasi beban 1-14,text,true,,1941,159,15,15,https://reqres.in/api/users?page=2,68,0,41
1725178637265,381,DeleteReqres,204,No Content,Konfigurasi beban 1-1,,true,,812,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178637616,93,GetReqres,200,OK,Konfigurasi beban 1-15,text,true,,1941,159,15,15,https://reqres.in/api/users?page=2,93,0,61
1725178637677,76,GetReqres,200,OK,Konfigurasi beban 1-16,text,true,,1941,159,16,16,https://reqres.in/api/users?page=2,76,0,48
1725178637363,396,PostReqres,201,Created,Konfigurasi beban 1-9,text,true,,942,223,16,16,https://reqres.in/api/users,396,0,0
1725178637394,384,DeleteReqres,204,No Content,Konfigurasi beban 1-4,,true,,812,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178637415,379,PostReqres,201,Created,Konfigurasi beban 1-10,text,true,,942,223,15,15,https://reqres.in/api/users,379,0,0
1725178637736,84,GetReqres,200,OK,Konfigurasi beban 1-17,text,true,,1941,159,16,16,https://reqres.in/api/users?page=2,84,0,44
1725178637278,547,PostReqres,201,Created,Konfigurasi beban 1-8,text,true,,942,223,16,16,https://reqres.in/api/users,547,0,0
1725178637445,384,PostReqres,201,Created,Konfigurasi beban 1-11,text,true,,942,223,16,16,https://reqres.in/api/users,384,0,0
1725178637471,372,DeleteReqres,204,No Content,Konfigurasi beban 1-5,,true,,812,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178637796,77,GetReqres,200,OK,Konfigurasi beban 1-18,text,true,,1940,159,16,16,https://reqres.in/api/users?page=2,77,0,46
1725178637566,389,PostReqres,201,Created,Konfigurasi beban 1-13,text,true,,942,223,17,17,https://reqres.in/api/users,389,0,0
1725178637363,592,DeleteReqres,204,No Content,Konfigurasi beban 1-3,,true,,812,176,17,17,https://reqres.in/api/users/2,0,0,0
1725178637563,394,DeleteReqres,204,No Content,Konfigurasi beban 1-6,,true,,804,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178637855,104,GetReqres,200,OK,Konfigurasi beban 1-19,text,true,,1929,159,15,15,https://reqres.in/api/users?page=2,104,0,45
1725178637624,376,PostReqres,201,Created,Konfigurasi beban 1-14,text,true,,934,223,16,16,https://reqres.in/api/users,376,0,0
1725178637471,532,DeleteReqres,204,No Content,Konfigurasi beban 1-2,,true,,812,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178637916,89,GetReqres,200,OK,Konfigurasi beban 1-20,text,true,,1929,159,15,15,https://reqres.in/api/users?page=2,89,0,61
1725178637601,408,DeleteReqres,204,No Content,Konfigurasi beban 1-7,,true,,804,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178637508,510,PostReqres,201,Created,Konfigurasi beban 1-12,text,true,,942,223,14,14,https://reqres.in/api/users,510,0,0
1725178637975,70,GetReqres,200,OK,Konfigurasi beban 1-21,text,true,,1941,159,15,15,https://reqres.in/api/users?page=2,70,0,43
1725178638035,63,GetReqres,200,OK,Konfigurasi beban 1-22,text,true,,1941,159,16,16,https://reqres.in/api/users?page=2,63,0,37
1725178637759,390,DeleteReqres,204,No Content,Konfigurasi beban 1-9,,true,,804,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178637794,367,DeleteReqres,204,No Content,Konfigurasi beban 1-10,,true,,804,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178638095,80,GetReqres,200,OK,Konfigurasi beban 1-23,text,true,,1937,159,15,15,https://reqres.in/api/users?page=2,80,0,45
1725178637820,381,PostReqres,201,Created,Konfigurasi beban 1-17,text,true,,934,223,15,15,https://reqres.in/api/users,381,0,0
1725178637829,386,DeleteReqres,204,No Content,Konfigurasi beban 1-11,,true,,804,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178637709,520,PostReqres,201,Created,Konfigurasi beban 1-15,text,true,,934,223,15,15,https://reqres.in/api/users,520,0,0
1725178638155,82,GetReqres,200,OK,Konfigurasi beban 1-24,text,true,,1933,159,15,15,https://reqres.in/api/users?page=2,82,0,44
1725178637873,390,PostReqres,201,Created,Konfigurasi beban 1-18,text,true,,934,223,15,15,https://reqres.in/api/users,390,0,0
1725178637753,533,PostReqres,201,Created,Konfigurasi beban 1-16,text,true,,934,223,16,16,https://reqres.in/api/users,532,0,0
1725178638216,76,GetReqres,200,OK,Konfigurasi beban 1-25,text,true,,1937,159,16,16,https://reqres.in/api/users?page=2,76,0,49
1725178637955,368,DeleteReqres,204,No Content,Konfigurasi beban 1-13,,true,,804,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178638276,71,GetReqres,200,OK,Konfigurasi beban 1-26,text,true,,1931,159,16,16,https://reqres.in/api/users?page=2,71,0,44
1725178638000,365,DeleteReqres,204,No Content,Konfigurasi beban 1-14,,true,,804,176,16,16,https://reqres.in/api/users/2,0,0,0
1725178637960,410,PostReqres,201,Created,Konfigurasi beban 1-19,text,true,,934,223,15,15,https://reqres.in/api/users,410,0,0
1725178637825,549,DeleteReqres,204,No Content,Konfigurasi beban 1-8,,true,,804,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178638336,64,GetReqres,200,OK,Konfigurasi beban 1-27,text,true,,1937,159,15,15,https://reqres.in/api/users?page=2,64,0,38
1725178638005,401,PostReqres,201,Created,Konfigurasi beban 1-20,text,true,,934,223,15,15,https://reqres.in/api/users,401,0,0
1725178638018,399,DeleteReqres,204,No Content,Konfigurasi beban 1-12,,true,,804,176,15,15,https://reqres.in/api/users/2,0,0,0
1725178638046,381,PostReqres,201,Created,Konfigurasi beban 1-21,text,true,,934,223,14,14,https://reqres.in/api/users,381,0,0
1725178638396,74,GetReqres,200,OK,Konfigurasi beban 1-28,text,true,,1941,159,15,15,https://reqres.in/api/users?page=2,74,0,44
1725178638455,69,GetReqres,200,OK,Konfigurasi beban 1-29,text,true,,1933,159,16,16,https://reqres.in/api/users?page=2,69,0,43
1725178638201,473,DeleteReqres,204,No Content,Konfigurasi beban 1-17,,true,,804,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178638175,499,PostReqres,201,Created,Konfigurasi beban 1-23,text,true,,934,223,18,18,https://reqres.in/api/users,499,0,0
1725178638237,437,PostReqres,201,Created,Konfigurasi beban 1-24,text,true,,934,223,18,18,https://reqres.in/api/users,437,0,0
1725178638099,575,PostReqres,201,Created,Konfigurasi beban 1-22,text,true,,934,223,18,18,https://reqres.in/api/users,575,0,0
1725178638286,388,DeleteReqres,204,No Content,Konfigurasi beban 1-16,,true,,804,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178638263,411,DeleteReqres,204,No Content,Konfigurasi beban 1-18,,true,,804,176,18,18,https://reqres.in/api/users/2,0,0,0
1725178638230,444,DeleteReqres,204,No Content,Konfigurasi beban 1-15,,true,,804,176,18,18,https://reqres.in/api/users/2,0,0,0
